CO_ENTIDADE;ANO;total_medalhas_na_edicao;medalhas_nivel_1;medalhas_nivel_2;medalhas_nivel_3;escola;uf;municipio;pontuacao_ponderada_total_2010_2023;total_medalhas_simples_2010_2023;IN_SALA_LEITURA;IN_VINCULO_OUTRO_ORGAO;TP_DEPENDENCIA;IN_BANHEIRO_PNE;IN_BIBLIOTECA;IN_ORGAO_GREMIO_ESTUDANTIL;IN_VINCULO_SEGURANCA_PUBLICA;QT_MAT_FUND_AF;IN_QUADRA_ESPORTES_COBERTA;IN_ENERGIA_REDE_PUBLICA;IN_ALIMENTACAO;QT_TUR_BAS;IN_EXAME_SELECAO;IN_LABORATORIO_CIENCIAS;QT_DOC_FUND_AF;IN_AGUA_POTAVEL;IN_BANDA_LARGA;NO_MUNICIPIO;QT_DOC_BAS;IN_LABORATORIO_INFORMATICA;IN_INTERNET;IN_ORGAO_CONSELHO_ESCOLAR;TP_LOCALIZACAO;IN_VINCULO_SECRETARIA_EDUCACAO;QT_COMP_ALUNO;TP_SITUACAO_FUNCIONAMENTO;QT_MAT_MED;IN_ESGOTO_REDE_PUBLICA;IN_VINCULO_SECRETARIA_SAUDE;SG_UF;QT_MAT_BAS;QT_TUR_FUND_AF;QT_DOC_MED;CO_MUNICIPIO;IN_ACESSIBILIDADE_RAMPAS;QT_TUR_MED
41131215;2017;7.0;4.0;2.0;1.0;MILITAR DE CURITIBA COL;PR;CURITIBA;785;390;1.0;0.0;1.0;1.0;1.0;0.0;0.0;465.0;1.0;1.0;1.0;31.0;0.0;1.0;51.0;0.0;1.0;Curitiba;110.0;1.0;1.0;0.0;1.0;0.0;34.0;1.0;429.0;1.0;0.0;PR;894.0;16.0;61.0;4106902.0;0.0;15.0
41131215;2018;49.0;13.0;19.0;17.0;MILITAR DE CURITIBA COL;PR;CURITIBA;785;390;1.0;0.0;1.0;1.0;1.0;0.0;0.0;471.0;1.0;1.0;1.0;32.0;0.0;1.0;54.0;0.0;1.0;Curitiba;107.0;1.0;1.0;0.0;1.0;0.0;34.0;1.0;410.0;1.0;0.0;PR;881.0;18.0;54.0;4106902.0;0.0;14.0
41131215;2019;30.0;10.0;12.0;8.0;MILITAR DE CURITIBA COL;PR;CURITIBA;785;390;1.0;0.0;1.0;1.0;1.0;0.0;1.0;473.0;1.0;1.0;1.0;32.0;1.0;1.0;57.0;1.0;1.0;Curitiba;106.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;427.0;1.0;0.0;PR;900.0;17.0;57.0;4106902.0;1.0;15.0
41131215;2020;0.0;0.0;0.0;0.0;MILITAR DE CURITIBA COL;PR;CURITIBA;785;390;1.0;0.0;1.0;1.0;1.0;0.0;1.0;490.0;1.0;1.0;1.0;33.0;1.0;1.0;51.0;1.0;1.0;Curitiba;105.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;437.0;1.0;0.0;PR;927.0;18.0;56.0;4106902.0;1.0;15.0
41131215;2021;33.0;9.0;12.0;12.0;MILITAR DE CURITIBA COL;PR;CURITIBA;785;390;1.0;0.0;1.0;1.0;1.0;0.0;1.0;472.0;1.0;1.0;1.0;33.0;1.0;1.0;57.0;1.0;1.0;Curitiba;113.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;448.0;1.0;0.0;PR;920.0;17.0;56.0;4106902.0;1.0;16.0
41131215;2022;24.0;8.0;9.0;7.0;MILITAR DE CURITIBA COL;PR;CURITIBA;785;390;1.0;0.0;1.0;1.0;1.0;0.0;1.0;481.0;1.0;1.0;1.0;33.0;1.0;1.0;52.0;1.0;1.0;Curitiba;109.0;0.0;1.0;0.0;1.0;1.0;;1.0;453.0;1.0;0.0;PR;934.0;17.0;57.0;4106902.0;1.0;16.0
41131215;2023;30.0;9.0;9.0;12.0;MILITAR DE CURITIBA COL;PR;CURITIBA;785;390;1.0;0.0;1.0;1.0;1.0;0.0;1.0;488.0;1.0;1.0;1.0;33.0;1.0;1.0;51.0;1.0;1.0;Curitiba;96.0;1.0;1.0;0.0;1.0;1.0;;1.0;461.0;1.0;0.0;PR;949.0;16.0;60.0;4106902.0;1.0;17.0
31291030;2010;27.0;5.0;9.0;13.0;COL MILITAR DE BELO HORIZONTE;MG;BELO HORIZONTE;681;328;1.0;0.0;1.0;1.0;1.0;0.0;0.0;397.0;0.0;1.0;1.0;25.0;0.0;1.0;50.0;0.0;1.0;Belo Horizonte;70.0;1.0;1.0;0.0;1.0;0.0;19.0;1.0;313.0;1.0;0.0;MG;710.0;15.0;36.0;3106200.0;0.0;10.0
31291030;2011;30.0;9.0;6.0;15.0;COL MILITAR DE BELO HORIZONTE;MG;BELO HORIZONTE;681;328;1.0;0.0;1.0;1.0;1.0;0.0;0.0;380.0;1.0;1.0;1.0;24.0;0.0;1.0;46.0;0.0;1.0;Belo Horizonte;68.0;1.0;1.0;0.0;1.0;0.0;19.0;1.0;328.0;1.0;0.0;MG;708.0;14.0;35.0;3106200.0;0.0;10.0
31291030;2012;22.0;7.0;6.0;9.0;COL MILITAR DE BELO HORIZONTE;MG;BELO HORIZONTE;681;328;1.0;0.0;1.0;1.0;1.0;0.0;0.0;357.0;1.0;1.0;1.0;24.0;0.0;1.0;41.0;0.0;1.0;Belo Horizonte;61.0;1.0;1.0;0.0;1.0;0.0;19.0;1.0;328.0;1.0;0.0;MG;685.0;13.0;37.0;3106200.0;0.0;11.0
31291030;2013;23.0;7.0;9.0;7.0;COL MILITAR DE BELO HORIZONTE;MG;BELO HORIZONTE;681;328;1.0;0.0;1.0;1.0;1.0;0.0;0.0;331.0;1.0;1.0;1.0;24.0;0.0;1.0;37.0;0.0;1.0;Belo Horizonte;61.0;1.0;1.0;0.0;1.0;0.0;14.0;1.0;343.0;1.0;0.0;MG;674.0;12.0;41.0;3106200.0;0.0;12.0
31291030;2014;24.0;7.0;10.0;7.0;COL MILITAR DE BELO HORIZONTE;MG;BELO HORIZONTE;681;328;1.0;0.0;1.0;1.0;1.0;0.0;0.0;321.0;1.0;1.0;1.0;24.0;0.0;1.0;35.0;0.0;1.0;Belo Horizonte;59.0;1.0;1.0;0.0;1.0;0.0;20.0;1.0;323.0;1.0;0.0;MG;644.0;13.0;41.0;3106200.0;0.0;11.0
31291030;2015;28.0;6.0;12.0;10.0;COL MILITAR DE BELO HORIZONTE;MG;BELO HORIZONTE;681;328;1.0;0.0;1.0;0.0;1.0;0.0;0.0;291.0;1.0;1.0;1.0;21.0;0.0;1.0;35.0;0.0;1.0;Belo Horizonte;61.0;1.0;1.0;0.0;1.0;0.0;27.0;1.0;336.0;1.0;0.0;MG;627.0;11.0;40.0;3106200.0;0.0;10.0
31291030;2016;7.0;2.0;1.0;4.0;COL MILITAR DE BELO HORIZONTE;MG;BELO HORIZONTE;681;328;1.0;0.0;1.0;0.0;1.0;0.0;0.0;274.0;1.0;1.0;1.0;22.0;0.0;1.0;31.0;0.0;1.0;Belo Horizonte;60.0;1.0;1.0;0.0;1.0;0.0;27.0;1.0;309.0;1.0;0.0;MG;583.0;11.0;33.0;3106200.0;0.0;11.0
31291030;2017;5.0;2.0;1.0;2.0;COL MILITAR DE BELO HORIZONTE;MG;BELO HORIZONTE;681;328;1.0;0.0;1.0;1.0;1.0;0.0;0.0;262.0;1.0;1.0;1.0;21.0;0.0;1.0;35.0;0.0;1.0;Belo Horizonte;66.0;1.0;1.0;0.0;1.0;0.0;20.0;1.0;300.0;1.0;0.0;MG;562.0;11.0;37.0;3106200.0;0.0;10.0
31291030;2018;45.0;12.0;16.0;17.0;COL MILITAR DE BELO HORIZONTE;MG;BELO HORIZONTE;681;328;1.0;0.0;1.0;1.0;1.0;0.0;0.0;282.0;1.0;1.0;1.0;22.0;0.0;1.0;33.0;0.0;1.0;Belo Horizonte;65.0;1.0;1.0;0.0;1.0;0.0;20.0;1.0;280.0;1.0;0.0;MG;562.0;11.0;34.0;3106200.0;0.0;11.0
31291030;2019;29.0;13.0;9.0;7.0;COL MILITAR DE BELO HORIZONTE;MG;BELO HORIZONTE;681;328;1.0;0.0;1.0;1.0;1.0;0.0;0.0;320.0;1.0;1.0;1.0;25.0;1.0;1.0;34.0;1.0;1.0;Belo Horizonte;67.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;280.0;1.0;0.0;MG;600.0;13.0;36.0;3106200.0;1.0;12.0
31291030;2020;0.0;0.0;0.0;0.0;COL MILITAR DE BELO HORIZONTE;MG;BELO HORIZONTE;681;328;1.0;0.0;1.0;1.0;1.0;0.0;0.0;327.0;1.0;1.0;1.0;26.0;1.0;1.0;32.0;1.0;1.0;Belo Horizonte;62.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;282.0;1.0;0.0;MG;609.0;14.0;33.0;3106200.0;1.0;12.0
31291030;2021;27.0;10.0;10.0;7.0;COL MILITAR DE BELO HORIZONTE;MG;BELO HORIZONTE;681;328;1.0;0.0;1.0;1.0;1.0;1.0;0.0;362.0;1.0;1.0;1.0;26.0;1.0;1.0;36.0;1.0;1.0;Belo Horizonte;70.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;290.0;1.0;0.0;MG;652.0;14.0;37.0;3106200.0;1.0;12.0
31291030;2022;36.0;12.0;12.0;12.0;COL MILITAR DE BELO HORIZONTE;MG;BELO HORIZONTE;681;328;1.0;0.0;1.0;1.0;1.0;1.0;0.0;249.0;1.0;1.0;0.0;26.0;1.0;1.0;35.0;1.0;1.0;Belo Horizonte;74.0;1.0;1.0;1.0;1.0;1.0;;1.0;263.0;1.0;0.0;MG;512.0;14.0;42.0;3106200.0;1.0;12.0
31291030;2023;25.0;9.0;8.0;8.0;COL MILITAR DE BELO HORIZONTE;MG;BELO HORIZONTE;681;328;1.0;0.0;1.0;1.0;1.0;1.0;0.0;369.0;1.0;1.0;0.0;27.0;1.0;1.0;38.0;1.0;1.0;Belo Horizonte;74.0;1.0;1.0;1.0;1.0;1.0;;1.0;298.0;1.0;0.0;MG;667.0;15.0;38.0;3106200.0;1.0;12.0
26139618;2010;35.0;11.0;10.0;14.0;COLEGIO MILITAR DO RECIFE;PE;RECIFE;616;346;0.0;0.0;1.0;1.0;1.0;0.0;0.0;562.0;0.0;1.0;1.0;30.0;0.0;1.0;28.0;0.0;0.0;Recife;56.0;1.0;1.0;0.0;1.0;0.0;31.0;1.0;381.0;1.0;0.0;PE;943.0;18.0;32.0;2611606.0;0.0;12.0
26139618;2011;33.0;9.0;13.0;11.0;COLEGIO MILITAR DO RECIFE;PE;RECIFE;616;346;0.0;0.0;1.0;1.0;1.0;0.0;0.0;559.0;0.0;1.0;1.0;30.0;0.0;1.0;27.0;0.0;1.0;Recife;50.0;1.0;1.0;0.0;1.0;0.0;31.0;1.0;389.0;1.0;0.0;PE;948.0;17.0;29.0;2611606.0;0.0;13.0
26139618;2012;25.0;9.0;6.0;10.0;COLEGIO MILITAR DO RECIFE;PE;RECIFE;616;346;0.0;0.0;1.0;1.0;1.0;0.0;0.0;513.0;0.0;1.0;1.0;30.0;0.0;1.0;48.0;0.0;1.0;Recife;95.0;1.0;1.0;0.0;1.0;0.0;31.0;1.0;476.0;1.0;0.0;PE;989.0;16.0;53.0;2611606.0;0.0;14.0
26139618;2013;23.0;7.0;8.0;8.0;COLEGIO MILITAR DO RECIFE;PE;RECIFE;616;346;1.0;0.0;1.0;1.0;1.0;0.0;0.0;450.0;1.0;1.0;1.0;29.0;0.0;1.0;47.0;0.0;1.0;Recife;85.0;1.0;1.0;0.0;1.0;0.0;31.0;1.0;470.0;1.0;0.0;PE;920.0;14.0;51.0;2611606.0;0.0;15.0
26139618;2014;26.0;9.0;8.0;9.0;COLEGIO MILITAR DO RECIFE;PE;RECIFE;616;346;1.0;0.0;1.0;1.0;1.0;0.0;0.0;434.0;1.0;1.0;1.0;29.0;0.0;1.0;48.0;0.0;1.0;Recife;89.0;1.0;1.0;0.0;1.0;0.0;16.0;1.0;428.0;1.0;0.0;PE;862.0;15.0;59.0;2611606.0;0.0;14.0
26139618;2015;28.0;10.0;11.0;7.0;COLEGIO MILITAR DO RECIFE;PE;RECIFE;616;346;1.0;0.0;1.0;1.0;1.0;0.0;0.0;415.0;1.0;1.0;1.0;29.0;0.0;1.0;44.0;0.0;1.0;Recife;90.0;1.0;1.0;0.0;1.0;0.0;40.0;1.0;426.0;1.0;0.0;PE;841.0;15.0;48.0;2611606.0;0.0;14.0
26139618;2016;4.0;1.0;2.0;1.0;COLEGIO MILITAR DO RECIFE;PE;RECIFE;616;346;1.0;0.0;1.0;1.0;1.0;0.0;0.0;235.0;1.0;1.0;1.0;23.0;0.0;1.0;38.0;0.0;1.0;Recife;76.0;1.0;1.0;0.0;1.0;0.0;20.0;1.0;388.0;1.0;0.0;PE;623.0;9.0;59.0;2611606.0;0.0;14.0
26139618;2017;6.0;2.0;3.0;1.0;COLEGIO MILITAR DO RECIFE;PE;RECIFE;616;346;1.0;0.0;1.0;1.0;1.0;0.0;0.0;429.0;1.0;1.0;1.0;28.0;0.0;1.0;43.0;0.0;1.0;Recife;81.0;1.0;1.0;0.0;1.0;0.0;20.0;1.0;369.0;1.0;0.0;PE;798.0;15.0;49.0;2611606.0;0.0;13.0
26139618;2018;44.0;14.0;13.0;17.0;COLEGIO MILITAR DO RECIFE;PE;RECIFE;616;346;1.0;0.0;1.0;1.0;1.0;0.0;0.0;455.0;1.0;1.0;1.0;30.0;0.0;1.0;43.0;0.0;1.0;Recife;84.0;1.0;1.0;0.0;1.0;0.0;20.0;1.0;382.0;1.0;0.0;PE;837.0;16.0;45.0;2611606.0;0.0;14.0
26139618;2019;38.0;13.0;15.0;10.0;COLEGIO MILITAR DO RECIFE;PE;RECIFE;616;346;1.0;0.0;1.0;1.0;1.0;1.0;1.0;488.0;1.0;1.0;1.0;30.0;1.0;1.0;36.0;1.0;1.0;Recife;71.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;421.0;1.0;0.0;PE;909.0;16.0;39.0;2611606.0;1.0;14.0
26139618;2020;0.0;0.0;0.0;0.0;COLEGIO MILITAR DO RECIFE;PE;RECIFE;616;346;1.0;0.0;1.0;1.0;1.0;1.0;1.0;475.0;1.0;1.0;1.0;30.0;1.0;1.0;35.0;1.0;1.0;Recife;71.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;441.0;1.0;0.0;PE;916.0;16.0;42.0;2611606.0;1.0;14.0
26139618;2021;25.0;11.0;8.0;6.0;COLEGIO MILITAR DO RECIFE;PE;RECIFE;616;346;1.0;0.0;1.0;1.0;1.0;1.0;1.0;471.0;1.0;1.0;1.0;31.0;1.0;1.0;38.0;1.0;1.0;Recife;76.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;437.0;1.0;0.0;PE;908.0;16.0;39.0;2611606.0;1.0;15.0
26139618;2022;30.0;11.0;9.0;10.0;COLEGIO MILITAR DO RECIFE;PE;RECIFE;616;346;1.0;0.0;1.0;1.0;1.0;1.0;1.0;482.0;1.0;1.0;1.0;31.0;1.0;1.0;31.0;1.0;1.0;Recife;64.0;1.0;1.0;1.0;1.0;1.0;;1.0;426.0;1.0;0.0;PE;908.0;16.0;34.0;2611606.0;1.0;15.0
26139618;2023;29.0;9.0;14.0;6.0;COLEGIO MILITAR DO RECIFE;PE;RECIFE;616;346;1.0;0.0;1.0;1.0;1.0;1.0;1.0;497.0;1.0;1.0;1.0;31.0;1.0;1.0;36.0;1.0;1.0;Recife;73.0;1.0;1.0;1.0;1.0;1.0;;1.0;419.0;1.0;0.0;PE;916.0;16.0;37.0;2611606.0;1.0;15.0
29182395;2010;28.0;9.0;8.0;11.0;COLEGIO MILITAR DE SALVADOR;BA;SALVADOR;581;314;0.0;0.0;1.0;0.0;1.0;0.0;0.0;459.0;0.0;1.0;1.0;28.0;0.0;1.0;42.0;0.0;1.0;Salvador;75.0;1.0;1.0;0.0;1.0;0.0;25.0;1.0;396.0;1.0;0.0;BA;855.0;15.0;41.0;2927408.0;0.0;13.0
29182395;2011;27.0;10.0;10.0;7.0;COLEGIO MILITAR DE SALVADOR;BA;SALVADOR;581;314;0.0;0.0;1.0;0.0;1.0;0.0;0.0;467.0;1.0;1.0;1.0;30.0;0.0;1.0;41.0;0.0;1.0;Salvador;82.0;1.0;1.0;0.0;1.0;0.0;25.0;1.0;373.0;1.0;0.0;BA;840.0;17.0;43.0;2927408.0;0.0;13.0
29182395;2012;16.0;6.0;8.0;2.0;COLEGIO MILITAR DE SALVADOR;BA;SALVADOR;581;314;0.0;0.0;1.0;0.0;1.0;0.0;0.0;506.0;1.0;1.0;1.0;30.0;0.0;1.0;48.0;0.0;1.0;Salvador;84.0;1.0;1.0;0.0;1.0;0.0;25.0;1.0;355.0;1.0;0.0;BA;861.0;18.0;39.0;2927408.0;0.0;12.0
29182395;2013;21.0;7.0;6.0;8.0;COLEGIO MILITAR DE SALVADOR;BA;SALVADOR;581;314;0.0;0.0;1.0;0.0;1.0;0.0;0.0;479.0;1.0;1.0;1.0;28.0;0.0;1.0;49.0;0.0;1.0;Salvador;83.0;1.0;1.0;0.0;1.0;0.0;65.0;1.0;378.0;1.0;0.0;BA;857.0;15.0;42.0;2927408.0;0.0;13.0
29182395;2014;30.0;11.0;12.0;7.0;COLEGIO MILITAR DE SALVADOR;BA;SALVADOR;581;314;0.0;0.0;1.0;0.0;1.0;0.0;0.0;453.0;1.0;1.0;1.0;28.0;0.0;1.0;45.0;0.0;1.0;Salvador;80.0;1.0;1.0;0.0;1.0;0.0;65.0;1.0;384.0;1.0;0.0;BA;837.0;15.0;43.0;2927408.0;0.0;13.0
29182395;2015;31.0;10.0;9.0;12.0;COLEGIO MILITAR DE SALVADOR;BA;SALVADOR;581;314;0.0;0.0;1.0;0.0;1.0;0.0;0.0;444.0;1.0;1.0;1.0;30.0;0.0;1.0;51.0;0.0;1.0;Salvador;89.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;393.0;1.0;0.0;BA;837.0;16.0;50.0;2927408.0;0.0;14.0
29182395;2016;3.0;1.0;1.0;1.0;COLEGIO MILITAR DE SALVADOR;BA;SALVADOR;581;314;1.0;0.0;1.0;0.0;1.0;0.0;0.0;380.0;1.0;1.0;1.0;28.0;0.0;1.0;44.0;0.0;1.0;Salvador;83.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;386.0;1.0;0.0;BA;766.0;14.0;46.0;2927408.0;0.0;14.0
29182395;2017;8.0;3.0;5.0;0.0;COLEGIO MILITAR DE SALVADOR;BA;SALVADOR;581;314;1.0;0.0;1.0;0.0;1.0;0.0;0.0;361.0;1.0;1.0;1.0;26.0;0.0;1.0;44.0;0.0;1.0;Salvador;77.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;376.0;1.0;0.0;BA;737.0;13.0;48.0;2927408.0;0.0;13.0
29182395;2018;42.0;13.0;10.0;19.0;COLEGIO MILITAR DE SALVADOR;BA;SALVADOR;581;314;1.0;0.0;1.0;0.0;1.0;0.0;0.0;352.0;1.0;1.0;1.0;25.0;0.0;1.0;45.0;0.0;1.0;Salvador;80.0;1.0;1.0;0.0;1.0;0.0;10.0;1.0;360.0;1.0;0.0;BA;712.0;12.0;48.0;2927408.0;0.0;13.0
29182395;2019;35.0;14.0;15.0;6.0;COLEGIO MILITAR DE SALVADOR;BA;SALVADOR;581;314;1.0;0.0;1.0;0.0;1.0;1.0;0.0;359.0;1.0;1.0;1.0;25.0;1.0;1.0;44.0;1.0;1.0;Salvador;79.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;293.0;1.0;0.0;BA;652.0;13.0;53.0;2927408.0;0.0;12.0
29182395;2020;0.0;0.0;0.0;0.0;COLEGIO MILITAR DE SALVADOR;BA;SALVADOR;581;314;1.0;0.0;1.0;0.0;1.0;0.0;0.0;372.0;1.0;1.0;1.0;27.0;1.0;1.0;42.0;1.0;1.0;Salvador;75.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;341.0;1.0;0.0;BA;713.0;14.0;50.0;2927408.0;0.0;13.0
29182395;2021;22.0;10.0;8.0;4.0;COLEGIO MILITAR DE SALVADOR;BA;SALVADOR;581;314;1.0;0.0;1.0;0.0;1.0;0.0;0.0;368.0;1.0;1.0;0.0;26.0;1.0;1.0;37.0;1.0;1.0;Salvador;76.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;351.0;1.0;0.0;BA;719.0;14.0;39.0;2927408.0;0.0;12.0
29182395;2022;28.0;11.0;12.0;5.0;COLEGIO MILITAR DE SALVADOR;BA;SALVADOR;581;314;1.0;0.0;1.0;0.0;1.0;0.0;0.0;372.0;1.0;1.0;1.0;27.0;1.0;1.0;42.0;1.0;1.0;Salvador;83.0;1.0;1.0;0.0;1.0;1.0;;1.0;317.0;1.0;0.0;BA;689.0;15.0;41.0;2927408.0;0.0;12.0
29182395;2023;23.0;8.0;11.0;4.0;COLEGIO MILITAR DE SALVADOR;BA;SALVADOR;581;314;0.0;0.0;1.0;0.0;1.0;0.0;0.0;363.0;1.0;1.0;1.0;27.0;1.0;1.0;41.0;1.0;1.0;Salvador;76.0;0.0;1.0;0.0;1.0;1.0;;1.0;308.0;1.0;0.0;BA;671.0;15.0;36.0;2927408.0;1.0;12.0
50005499;2010;34.0;10.0;11.0;13.0;COLEGIO MILITAR DE CAMPO GRANDE;MS;CAMPO GRANDE;477;273;1.0;0.0;1.0;1.0;1.0;0.0;0.0;703.0;0.0;1.0;1.0;34.0;0.0;1.0;46.0;0.0;1.0;Campo Grande;90.0;1.0;1.0;0.0;1.0;0.0;53.0;1.0;552.0;1.0;0.0;MS;1255.0;19.0;50.0;5002704.0;0.0;15.0
50005499;2011;29.0;9.0;12.0;8.0;COLEGIO MILITAR DE CAMPO GRANDE;MS;CAMPO GRANDE;477;273;1.0;0.0;1.0;1.0;1.0;0.0;0.0;605.0;1.0;1.0;1.0;32.0;0.0;1.0;50.0;0.0;1.0;Campo Grande;86.0;1.0;1.0;0.0;1.0;0.0;59.0;1.0;532.0;1.0;0.0;MS;1137.0;17.0;47.0;5002704.0;0.0;15.0
50005499;2012;25.0;7.0;12.0;6.0;COLEGIO MILITAR DE CAMPO GRANDE;MS;CAMPO GRANDE;477;273;1.0;0.0;1.0;1.0;1.0;0.0;0.0;556.0;1.0;1.0;1.0;32.0;0.0;1.0;49.0;0.0;1.0;Campo Grande;88.0;1.0;1.0;0.0;1.0;0.0;56.0;1.0;531.0;1.0;0.0;MS;1087.0;17.0;51.0;5002704.0;0.0;15.0
50005499;2013;21.0;7.0;8.0;6.0;COLEGIO MILITAR DE CAMPO GRANDE;MS;CAMPO GRANDE;477;273;1.0;0.0;1.0;1.0;1.0;0.0;0.0;517.0;1.0;1.0;1.0;32.0;0.0;1.0;46.0;0.0;1.0;Campo Grande;87.0;1.0;1.0;0.0;1.0;0.0;56.0;1.0;502.0;1.0;0.0;MS;1019.0;16.0;51.0;5002704.0;0.0;16.0
50005499;2014;22.0;9.0;6.0;7.0;COLEGIO MILITAR DE CAMPO GRANDE;MS;CAMPO GRANDE;477;273;1.0;0.0;1.0;1.0;1.0;0.0;0.0;495.0;1.0;1.0;1.0;32.0;0.0;1.0;39.0;0.0;1.0;Campo Grande;77.0;1.0;1.0;0.0;1.0;0.0;56.0;1.0;502.0;1.0;0.0;MS;997.0;16.0;45.0;5002704.0;0.0;16.0
50005499;2015;23.0;9.0;9.0;5.0;COLEGIO MILITAR DE CAMPO GRANDE;MS;CAMPO GRANDE;477;273;1.0;0.0;1.0;1.0;1.0;0.0;0.0;461.0;1.0;1.0;1.0;30.0;0.0;1.0;44.0;0.0;1.0;Campo Grande;85.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;450.0;1.0;0.0;MS;911.0;15.0;45.0;5002704.0;0.0;15.0
50005499;2016;0.0;0.0;0.0;0.0;COLEGIO MILITAR DE CAMPO GRANDE;MS;CAMPO GRANDE;477;273;1.0;0.0;1.0;1.0;1.0;0.0;0.0;470.0;1.0;1.0;1.0;30.0;0.0;1.0;39.0;0.0;1.0;Campo Grande;82.0;1.0;1.0;0.0;1.0;0.0;6.0;1.0;467.0;1.0;0.0;MS;937.0;15.0;49.0;5002704.0;0.0;15.0
50005499;2017;3.0;2.0;0.0;1.0;COLEGIO MILITAR DE CAMPO GRANDE;MS;CAMPO GRANDE;477;273;1.0;0.0;1.0;1.0;1.0;0.0;0.0;469.0;1.0;1.0;1.0;30.0;0.0;1.0;43.0;0.0;1.0;Campo Grande;87.0;1.0;1.0;0.0;1.0;0.0;6.0;1.0;442.0;1.0;0.0;MS;911.0;15.0;46.0;5002704.0;0.0;15.0
50005499;2018;42.0;17.0;14.0;11.0;COLEGIO MILITAR DE CAMPO GRANDE;MS;CAMPO GRANDE;477;273;1.0;0.0;1.0;1.0;1.0;0.0;0.0;481.0;1.0;1.0;1.0;31.0;0.0;1.0;44.0;0.0;1.0;Campo Grande;82.0;1.0;1.0;0.0;1.0;0.0;6.0;1.0;444.0;1.0;0.0;MS;925.0;16.0;42.0;5002704.0;0.0;15.0
50005499;2019;29.0;9.0;17.0;3.0;COLEGIO MILITAR DE CAMPO GRANDE;MS;CAMPO GRANDE;477;273;1.0;0.0;1.0;1.0;1.0;0.0;0.0;484.0;1.0;1.0;1.0;30.0;1.0;1.0;54.0;1.0;1.0;Campo Grande;86.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;419.0;1.0;0.0;MS;903.0;16.0;50.0;5002704.0;1.0;14.0
50005499;2020;0.0;0.0;0.0;0.0;COLEGIO MILITAR DE CAMPO GRANDE;MS;CAMPO GRANDE;477;273;1.0;0.0;1.0;1.0;1.0;1.0;0.0;475.0;1.0;1.0;1.0;31.0;1.0;1.0;44.0;1.0;1.0;Campo Grande;90.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;447.0;1.0;0.0;MS;922.0;16.0;58.0;5002704.0;1.0;15.0
50005499;2021;23.0;6.0;12.0;5.0;COLEGIO MILITAR DE CAMPO GRANDE;MS;CAMPO GRANDE;477;273;1.0;0.0;1.0;1.0;1.0;1.0;0.0;477.0;1.0;1.0;1.0;45.0;1.0;1.0;41.0;1.0;1.0;Campo Grande;85.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;434.0;1.0;0.0;MS;911.0;23.0;53.0;5002704.0;1.0;22.0
50005499;2022;22.0;9.0;8.0;5.0;COLEGIO MILITAR DE CAMPO GRANDE;MS;CAMPO GRANDE;477;273;1.0;0.0;1.0;1.0;1.0;1.0;0.0;497.0;1.0;1.0;1.0;31.0;1.0;1.0;45.0;1.0;1.0;Campo Grande;88.0;1.0;1.0;1.0;1.0;1.0;;1.0;446.0;1.0;0.0;MS;943.0;16.0;53.0;5002704.0;1.0;15.0
50005499;2023;0.0;0.0;0.0;0.0;COLEGIO MILITAR DE CAMPO GRANDE;MS;CAMPO GRANDE;477;273;1.0;0.0;1.0;1.0;1.0;1.0;0.0;483.0;1.0;1.0;1.0;32.0;1.0;1.0;43.0;1.0;1.0;Campo Grande;87.0;1.0;1.0;1.0;1.0;1.0;;1.0;431.0;1.0;0.0;MS;914.0;17.0;57.0;5002704.0;1.0;15.0
31294471;2010;17.0;4.0;7.0;6.0;COL MILITAR DE JUIZ DE FORA;MG;JUIZ DE FORA;415;250;0.0;0.0;1.0;0.0;1.0;0.0;0.0;463.0;0.0;1.0;1.0;27.0;0.0;1.0;50.0;0.0;1.0;Juiz de Fora;80.0;1.0;1.0;0.0;1.0;0.0;44.0;1.0;291.0;1.0;0.0;MG;754.0;16.0;40.0;3136702.0;0.0;11.0
